id,word,sourceWord,pinyin,introducedLevel,hskLevels,partOfSpeechSource,sourceSort,sourceLevelName
hsk5_436,光临,光临,guānglín,5,5,动,2436,五级
hsk5_437,光明,光明,guāngmíng,5,5,名、形,2437,五级
hsk5_438,光线,光线,guāngxiàn,5,5,名,2438,五级
hsk5_439,广,广,guǎng,5,5,形,2439,五级
hsk5_440,广场,广场,guǎngchǎng,5,5,名,2440,五级
hsk5_441,广大,广大,guǎngdà,5,5,形,2441,五级
hsk5_442,广泛,广泛,guǎngfàn,5,5,形,2442,五级
hsk5_443,规律,规律,guīlǜ,5,5,名、形,2443,五级
hsk5_444,规模,规模,guīmó,5,5,名,2444,五级
hsk5_445,规则,规则,guīzé,5,5,名、形,2445,五级
hsk5_446,贵姓,贵姓,guìxìng,5,5,名,2446,五级
hsk5_447,柜子,柜子,guìzi,5,5,名,2447,五级
hsk5_448,滚,滚,gǔn,5,5,动,2448,五级
hsk5_449,锅,锅,guō,5,5,名,2449,五级
hsk5_450,国画,国画,guóhuà,5,5,名,2450,五级
hsk5_451,国庆,国庆,guóqìng,5,5,名,2451,五级
hsk5_452,果然,果然,guǒrán,5,5,副,2452,五级
hsk5_453,果实,果实,guǒshí,5,5,名,2453,五级
hsk5_454,过度,过度,guòdù,5,5,形,2454,五级
hsk5_455,过分,过分,guòfèn,5,5,形,2455,五级
hsk5_456,过敏,过敏,guòmǐn,5,5,动,2456,五级
hsk5_457,过期,过期,guòqī,5,5,动,2457,五级
hsk5_458,过于,过于,guòyú,5,5,副,2458,五级
hsk5_459,哈,哈,hā,5,5,拟声、叹,2459,五级
hsk5_460,海关,海关,hǎiguān,5,5,名,2460,五级
hsk5_461,海外,海外,hǎiwài,5,5,名,2461,五级
hsk5_462,海鲜,海鲜,hǎixiān,5,5,名,2462,五级
hsk5_463,含,含,hán,5,5,动,2463,五级
hsk5_464,含量,含量,hánliàng,5,5,名,2464,五级
hsk5_465,含有,含有,hányǒu,5,5,动,2465,五级
hsk5_466,汗水,汗水,hànshuǐ,5,5,名,2466,五级
hsk5_467,行,行,háng,5,5,名、量,2467,五级
hsk5_468,行业,行业,hángyè,5,5,名,2468,五级
hsk5_469,好评,好评,hǎopíng,5,5,名,2469,五级
hsk5_470,好运,好运,hǎoyùn,5,5,名,2470,五级
hsk5_471,好转,好转,hǎozhuǎn,5,5,动,2471,五级
hsk5_472,好,好,hào,5,5,动,2472,五级
hsk5_473,好奇,好奇,hàoqí,5,5,形,2473,五级
hsk5_474,合,合,hé,5,5,动,2474,五级
hsk5_475,合法,合法,héfǎ,5,5,形,2475,五级
hsk5_476,盒饭,盒饭,héfàn,5,5,名,2476,五级
hsk5_477,合理,合理,hélǐ,5,5,形,2477,五级
hsk5_478,河流,河流,héliú,5,5,名,2478,五级
hsk5_479,合同,合同,hétóng,5,5,名,2479,五级
hsk5_480,合影,合影,héyǐng,5,5,动、名,2480,五级
hsk5_481,合作,合作,hézuò,5,5,动,2481,五级
hsk5_482,黑,黑,hēi,5,5,形,2482,五级
hsk5_483,红,红,hóng,5,5,形,2483,五级
hsk5_484,猴子,猴子,hóuzi,5,5,名,2484,五级
hsk5_485,厚度,厚度,hòudù,5,5,名,2485,五级
hsk5_486,后果,后果,hòuguǒ,5,5,名,2486,五级
hsk5_487,忽视,忽视,hūshì,5,5,动,2487,五级
hsk5_488,呼吸,呼吸,hūxī,5,5,动,2488,五级
hsk5_489,湖,湖,hú,5,5,名,2489,五级
hsk5_490,蝴蝶,蝴蝶,húdié,5,5,名,2490,五级
hsk5_491,胡同,胡同,hútòng,5,5,名,2491,五级
hsk5_492,互动,互动,hùdòng,5,5,动,2492,五级
hsk5_493,户外,户外,hùwài,5,5,名,2493,五级
hsk5_494,花费,花费,huāfèi,5,5,动,2494,五级
hsk5_495,滑,滑,huá,5,5,形、动,2495,五级
hsk5_496,划,划,huá,5,5,动,2496,五级
hsk5_497,化,化,huà,5,"5,6",后缀、（动）,2497,五级（六级）
hsk5_498,话费,话费,huàfèi,5,5,名,2498,五级
hsk5_499,画面,画面,huàmiàn,5,5,名,2499,五级
hsk5_500,话题,话题,huàtí,5,5,名,2500,五级
hsk5_501,化学,化学,huàxué,5,5,名,2501,五级
hsk5_502,环节,环节,huánjié,5,5,名,2502,五级
hsk5_503,缓解,缓解,huǎnjiě,5,5,动,2503,五级
hsk5_504,缓慢,缓慢,huǎnmàn,5,5,形,2504,五级
hsk5_505,黄瓜,黄瓜,huángguā,5,5,名,2505,五级
hsk5_506,黄金,黄金,huángjīn,5,5,名,2506,五级
hsk5_507,灰,灰,huī,5,5,名、形,2507,五级
hsk5_508,挥,挥,huī,5,5,动,2508,五级
hsk5_509,恢复,恢复,huīfù,5,5,动,2509,五级
hsk5_510,灰色,灰色,huīsè,5,5,名、形,2510,五级
hsk5_511,回收,回收,huíshōu,5,5,动,2511,五级
hsk5_512,汇率,汇率,huìlǜ,5,5,名,2512,五级
hsk5_513,婚礼,婚礼,hūnlǐ,5,5,名,2513,五级
hsk5_514,伙,伙,huǒ,5,5,量,2514,五级
hsk5_515,伙伴,伙伴,huǒbàn,5,5,名,2515,五级
hsk5_516,火锅,火锅,huǒguō,5,5,名,2516,五级
hsk5_517,或是,或是,huòshì,5,5,副、连,2517,五级
hsk5_518,货物,货物,huòwù,5,5,名,2518,五级
hsk5_519,或许,或许,huòxǔ,5,5,副,2519,五级
hsk5_520,机构,机构,jīgòu,5,5,名,2520,五级
hsk5_521,激烈,激烈,jīliè,5,5,形,2521,五级
hsk5_522,机器,机器,jīqì,5,5,名,2522,五级
hsk5_523,机器人,机器人,jīqìrén,5,5,名,2523,五级
hsk5_524,肌肉,肌肉,jīròu,5,5,名,2524,五级
hsk5_525,及,及,jí,5,5,连,2525,五级
hsk5_526,级,级,jí,5,5,名、量,2526,五级
hsk5_527,集,集,jí,5,5,名、量,2527,五级
hsk5_528,疾病,疾病,jíbìng,5,5,名,2528,五级
hsk5_529,及格,及格,jígé,5,5,动,2529,五级
hsk5_530,集合,集合,jíhé,5,5,动,2530,五级
hsk5_531,即将,即将,jíjiāng,5,5,副,2531,五级
hsk5_532,急忙,急忙,jímáng,5,5,副,2532,五级
hsk5_533,极其,极其,jíqí,5,5,副,2533,五级
hsk5_534,集体,集体,jítǐ,5,5,名,2534,五级
hsk5_535,急需,急需,jíxū,5,5,动,2535,五级
hsk5_536,急诊,急诊,jízhěn,5,5,动、名,2536,五级
hsk5_537,集中,集中,jízhōng,5,5,动、形,2537,五级
hsk5_538,挤,挤,jǐ,5,5,动、形,2538,五级
hsk5_539,系,系,jì,5,5,动,2539,五级
hsk5_540,季度,季度,jìdù,5,5,名,2540,五级
hsk5_541,记录,记录,jìlù,5,5,动、名,2541,五级
hsk5_542,纪录,纪录,jìlù,5,5,名,2542,五级
hsk5_543,纪录片,纪录片,jìlùpiàn,5,5,名,2543,五级
hsk5_544,技能,技能,jìnéng,5,5,名,2544,五级
hsk5_545,纪念,纪念,jìniàn,5,5,动、名,2545,五级
hsk5_546,纪念日,纪念日,jìniànrì,5,5,名,2546,五级
hsk5_547,计算,计算,jìsuàn,5,5,动,2547,五级
hsk5_548,计算机,计算机,jìsuànjī,5,5,名,2548,五级
hsk5_549,记忆,记忆,jìyì,5,5,动、名,2549,五级
hsk5_550,记载,记载,jìzǎi,5,5,动,2550,五级
hsk5_551,嘉宾,嘉宾,jiābīn,5,5,名,2551,五级
hsk5_552,家电,家电,jiādiàn,5,5,名,2552,五级
hsk5_553,加工,加工,jiāgōng,5,5,动,2553,五级
hsk5_554,加热,加热,jiārè,5,5,动,2554,五级
hsk5_555,加深,加深,jiāshēn,5,5,动,2555,五级
hsk5_556,加速,加速,jiāsù,5,5,动,2556,五级
hsk5_557,家务,家务,jiāwù,5,5,名,2557,五级
hsk5_558,甲,甲,jiǎ,5,5,名,2558,五级
hsk5_559,假如,假如,jiǎrú,5,5,连,2559,五级
hsk5_560,架,架,jià,5,5,名、动、量,2560,五级
hsk5_561,驾驶,驾驶,jiàshǐ,5,5,动,2561,五级
hsk5_562,驾照,驾照,jiàzhào,5,5,名,2562,五级
hsk5_563,价值,价值,jiàzhí,5,5,名,2563,五级
hsk5_564,艰苦,艰苦,jiānkǔ,5,5,形,2564,五级
hsk5_565,坚强,坚强,jiānqiáng,5,5,形,2565,五级
hsk5_566,捡,捡,jiǎn,5,5,动,2566,五级
hsk5_567,剪,剪,jiǎn,5,5,动,2567,五级
hsk5_568,剪刀,剪刀,jiǎndāo,5,5,名,2568,五级
hsk5_569,减肥,减肥,jiǎnféi,5,5,动,2569,五级
hsk5_570,简历,简历,jiǎnlì,5,5,名,2570,五级
hsk5_571,简直,简直,jiǎnzhí,5,5,副,2571,五级
hsk5_572,建,建,jiàn,5,5,动,2572,五级
hsk5_573,键,键,jiàn,5,5,名,2573,五级
hsk5_574,渐渐,渐渐,jiànjiàn,5,5,副,2574,五级
hsk5_575,建立,建立,jiànlì,5,5,动,2575,五级
hsk5_576,键盘,键盘,jiànpán,5,5,名,2576,五级
hsk5_577,建设,建设,jiànshè,5,5,动,2577,五级
hsk5_578,建造,建造,jiànzào,5,5,动,2578,五级
hsk5_579,建筑,建筑,jiànzhù,5,5,动、名,2579,五级
hsk5_580,将近,将近,jiāngjìn,5,5,副,2580,五级
hsk5_581,讲话,讲话,jiǎnghuà,5,5,名,2581,五级
hsk5_582,讲究,讲究,jiǎngjiu,5,5,动、形,2582,五级
hsk5_583,奖励,奖励,jiǎnglì,5,5,动,2583,五级
hsk5_584,讲述,讲述,jiǎngshù,5,5,动,2584,五级
hsk5_585,讲座,讲座,jiǎngzuò,5,5,名,2585,五级
hsk5_586,降水,降水,jiàngshuǐ,5,5,动,2586,五级
hsk5_587,浇,浇,jiāo,5,5,动,2587,五级
hsk5_588,交换,交换,jiāohuàn,5,5,动,2588,五级
hsk5_589,交往,交往,jiāowǎng,5,5,动,2589,五级
hsk5_590,交易,交易,jiāoyì,5,5,动、名,2590,五级
hsk5_591,脚步,脚步,jiǎobù,5,5,名,2591,五级
hsk5_592,角度,角度,jiǎodù,5,5,名,2592,五级
hsk5_593,较,较,jiào,5,5,介、副,2593,五级
hsk5_594,教材,教材,jiàocái,5,5,名,2594,五级
hsk5_595,接触,接触,jiēchù,5,5,动,2595,五级
hsk5_596,接待,接待,jiēdài,5,5,动,2596,五级
hsk5_597,阶段,阶段,jiēduàn,5,5,名,2597,五级
hsk5_598,接近,接近,jiējìn,5,5,动,2598,五级
hsk5_599,接收,接收,jiēshōu,5,5,动,2599,五级
hsk5_600,结,结,jié,5,5,动、名,2600,五级
hsk5_601,结构,结构,jiégòu,5,5,名,2601,五级
hsk5_602,结合,结合,jiéhé,5,5,动,2602,五级
hsk5_603,结论,结论,jiélùn,5,5,名,2603,五级
hsk5_604,节省,节省,jiéshěng,5,5,动,2604,五级
hsk5_605,届,届,jiè,5,5,量,2605,五级
hsk5_606,今日,今日,jīnrì,5,5,名,2606,五级
hsk5_607,紧,紧,jǐn,5,5,形、动,2607,五级
hsk5_608,紧急,紧急,jǐnjí,5,5,形,2608,五级
hsk5_609,尽快,尽快,jǐnkuài,5,5,副,2609,五级
hsk5_610,尽量,尽量,jǐnliàng,5,5,副,2610,五级
hsk5_611,紧密,紧密,jǐnmì,5,5,形,2611,五级
hsk5_612,谨慎,谨慎,jǐnshèn,5,5,形,2612,五级
hsk5_613,进步,进步,jìnbù,5,5,动、形,2613,五级
hsk5_614,近代,近代,jìndài,5,5,名,2614,五级
hsk5_615,进口,进口,jìnkǒu,5,5,动,2615,五级
hsk5_616,尽力,尽力,jìnlì,5,5,动,2616,五级
hsk5_617,近年来,近年来,jìnnián lái,5,5,,2617,五级
hsk5_618,近期,近期,jìnqī,5,5,名,2618,五级
hsk5_619,近日,近日,jìnrì,5,5,名,2619,五级
hsk5_620,进一步,进一步,jìnyíbù,5,5,副,2620,五级
hsk5_621,经典,经典,jīngdiǎn,5,5,名、形,2621,五级
hsk5_622,精力,精力,jīnglì,5,5,名,2622,五级
hsk5_623,精神,精神,jīngshen,5,5,名、形,2623,五级
hsk5_624,惊喜,惊喜,jīngxǐ,5,5,形,2624,五级
hsk5_625,经营,经营,jīngyíng,5,5,动,2625,五级
hsk5_626,静,静,jìng,5,5,形、动,2626,五级
hsk5_627,酒吧,酒吧,jiǔbā,5,5,名,2627,五级
hsk5_628,久远,久远,jiǔyuǎn,5,5,形,2628,五级
hsk5_629,救,救,jiù,5,5,动,2629,五级
hsk5_630,救护车,救护车,jiùhùchē,5,5,名,2630,五级
hsk5_631,就业,就业,jiùyè,5,5,动,2631,五级
hsk5_632,居民,居民,jūmín,5,5,名,2632,五级
hsk5_633,居然,居然,jūrán,5,5,副,2633,五级
hsk5_634,居住,居住,jūzhù,5,5,动,2634,五级
hsk5_635,橘子,橘子,júzi,5,5,名,2635,五级
hsk5_636,据,据,jù,5,5,介,2636,五级
hsk5_637,距,距,jù,5,5,动,2637,五级
hsk5_638,具备,具备,jùbèi,5,5,动,2638,五级
hsk5_639,剧场,剧场,jùchǎng,5,5,名,2639,五级
hsk5_640,巨大,巨大,jùdà,5,5,形,2640,五级
hsk5_641,据说,据说,jùshuō,5,5,动,2641,五级
hsk5_642,具体,具体,jùtǐ,5,5,形、动,2642,五级
hsk5_643,具有,具有,jùyǒu,5,5,动,2643,五级
hsk5_644,捐,捐,juān,5,5,动,2644,五级
hsk5_645,绝对,绝对,juéduì,5,5,形、副,2645,五级
hsk5_646,决赛,决赛,juésài,5,5,动、名,2646,五级
hsk5_647,角色,角色,juésè,5,5,名,2647,五级
hsk5_648,决心,决心,juéxīn,5,5,名、动,2648,五级
hsk5_649,开发,开发,kāifā,5,5,动,2649,五级
hsk5_650,开放,开放,kāifàng,5,5,动、形,2650,五级
hsk5_651,开幕,开幕,kāimù,5,5,动,2651,五级
hsk5_652,开幕式,开幕式,kāimùshì,5,5,名,2652,五级
hsk5_653,开水,开水,kāishuǐ,5,5,名,2653,五级
hsk5_654,开通,开通,kāitōng,5,5,动,2654,五级
hsk5_655,开业,开业,kāiyè,5,5,动,2655,五级
hsk5_656,开展,开展,kāizhǎn,5,5,动,2656,五级
hsk5_657,看,看,kān,5,5,动,2657,五级
hsk5_658,看望,看望,kànwàng,5,5,动,2658,五级
hsk5_659,看作,看作,kànzuò,5,5,动,2659,五级
hsk5_660,靠,靠,kào,5,5,动,2660,五级
hsk5_661,靠近,靠近,kàojìn,5,5,动,2661,五级
hsk5_662,颗,颗,kē,5,5,量,2662,五级
hsk5_663,科研,科研,kēyán,5,5,动,2663,五级
hsk5_664,可见,可见,kějiàn,5,5,连,2664,五级
hsk5_665,可靠,可靠,kěkào,5,5,形,2665,五级
hsk5_666,可怕,可怕,kěpà,5,5,形,2666,五级
hsk5_667,克服,克服,kèfú,5,5,动,2667,五级
hsk5_668,客服,客服,kèfú,5,5,形,2668,五级
hsk5_669,客观,客观,kèguān,5,5,形,2669,五级
hsk5_670,客户,客户,kèhù,5,5,名,2670,五级
hsk5_671,空间,空间,kōngjiān,5,5,名,2671,五级
hsk5_672,空中,空中,kōngzhōng,5,5,名、形,2672,五级
hsk5_673,控制,控制,kòngzhì,5,5,动,2673,五级
hsk5_674,口袋,口袋,kǒudai,5,5,名,2674,五级
hsk5_675,口味,口味,kǒuwèi,5,5,名,2675,五级
hsk5_676,库,库,kù,5,5,名,2676,五级
hsk5_677,宽,宽,kuān,5,"5,6",形、名、（动）,2677,五级（六级）
hsk5_678,宽度,宽度,kuāndù,5,5,名,2678,五级
hsk5_679,亏,亏,kuī,5,5,动,2679,五级
hsk5_680,昆虫,昆虫,kūnchóng,5,5,名,2680,五级
hsk5_681,扩大,扩大,kuòdà,5,5,动,2681,五级
hsk5_682,来源,来源,láiyuán,5,5,名、动,2682,五级
hsk5_683,劳动,劳动,láodòng,5,5,名、动,2683,五级
hsk5_684,老百姓,老百姓,lǎobǎixìng,5,5,名,2684,五级
hsk5_685,老板,老板,lǎobǎn,5,5,名,2685,五级
hsk5_686,老公,老公,lǎogōng,5,5,名,2686,五级
hsk5_687,姥姥,姥姥,lǎolao,5,5,名,2687,五级
hsk5_688,老婆,老婆,lǎopo,5,5,名,2688,五级
hsk5_689,姥爷,姥爷,lǎoye,5,5,名,2689,五级
hsk5_690,乐观,乐观,lèguān,5,5,形,2690,五级
hsk5_691,乐趣,乐趣,lèqù,5,5,名,2691,五级
hsk5_692,泪,泪,lèi,5,5,名,2692,五级
hsk5_693,类,类,lèi,5,5,名、量,2693,五级
hsk5_694,泪水,泪水,lèishuǐ,5,5,名,2694,五级
hsk5_695,类似,类似,lèisì,5,5,动,2695,五级
hsk5_696,类型,类型,lèixíng,5,5,名,2696,五级
hsk5_697,梨,梨,lí,5,5,名,2697,五级
hsk5_698,离婚,离婚,líhūn,5,5,动,2698,五级
hsk5_699,厘米,厘米,límǐ,5,5,量,2699,五级
hsk5_700,离职,离职,lízhí,5,5,动,2700,五级
hsk5_701,理论,理论,lǐlùn,5,5,名、动,2701,五级
hsk5_702,里头,里头,lǐtou,5,5,名,2702,五级
hsk5_703,理由,理由,lǐyóu,5,5,名,2703,五级
hsk5_704,力,力,lì,5,5,名、后缀,2704,五级
hsk5_705,立即,立即,lìjí,5,5,副,2705,五级
hsk5_706,立刻,立刻,lìkè,5,5,副,2706,五级
hsk5_707,力量,力量,lìliàng,5,5,名,2707,五级
hsk5_708,利润,利润,lìrùn,5,5,名,2708,五级
hsk5_709,利益,利益,lìyì,5,5,名,2709,五级
hsk5_710,利用,利用,lìyòng,5,5,动,2710,五级
hsk5_711,联合,联合,liánhé,5,5,动、形,2711,五级
hsk5_712,连接,连接,liánjiē,5,5,动,2712,五级
hsk5_713,连忙,连忙,liánmáng,5,5,副,2713,五级
hsk5_714,连续,连续,liánxù,5,5,动,2714,五级
hsk5_715,脸色,脸色,liǎnsè,5,5,名,2715,五级
hsk5_716,恋爱,恋爱,liàn’ài,5,5,动、名,2716,五级
hsk5_717,良好,良好,liánghǎo,5,5,形,2717,五级
hsk5_718,粮食,粮食,liángshi,5,5,名,2718,五级
hsk5_719,量,量,liàng,5,5,名,2719,五级
hsk5_720,了不起,了不起,liǎobuqǐ,5,5,形,2720,五级
hsk5_721,列车,列车,lièchē,5,5,名,2721,五级
hsk5_722,临时,临时,línshí,5,5,副、形,2722,五级
hsk5_723,铃,铃,líng,5,5,名,2723,五级
hsk5_724,灵活,灵活,línghuó,5,5,形,2724,五级
hsk5_725,领,领,lǐng,5,5,名、动,2725,五级
hsk5_726,领带,领带,lǐngdài,5,5,名,2726,五级
hsk5_727,领导,领导,lǐngdǎo,5,5,动、名,2727,五级
hsk5_728,领取,领取,lǐngqǔ,5,5,动,2728,五级
hsk5_729,领先,领先,lǐngxiān,5,5,动,2729,五级
hsk5_730,领域,领域,lǐngyù,5,5,名,2730,五级
hsk5_731,令,令,lìng,5,5,动、名,2731,五级
hsk5_732,流传,流传,liúchuán,5,5,动,2732,五级
hsk5_733,流感,流感,liúgǎn,5,5,名,2733,五级
hsk5_734,浏览,浏览,liúlǎn,5,5,动,2734,五级
hsk5_735,留言,留言,liúyán,5,5,动、名,2735,五级
hsk5_736,龙,龙,lóng,5,5,名,2736,五级
hsk5_737,漏,漏,lòu,5,5,动,2737,五级
hsk5_738,录,录,lù,5,5,动,2738,五级
hsk5_739,陆地,陆地,lùdì,5,5,名,2739,五级
hsk5_740,录取,录取,lùqǔ,5,5,动,2740,五级
hsk5_741,路人,路人,lùrén,5,5,名,2741,五级
hsk5_742,路线,路线,lùxiàn,5,5,名,2742,五级
hsk5_743,陆续,陆续,lùxù,5,5,副,2743,五级
hsk5_744,录音,录音,lùyīn,5,5,动、名,2744,五级
hsk5_745,旅行社,旅行社,lǚxíngshè,5,5,名,2745,五级
hsk5_746,论文,论文,lùnwén,5,5,名,2746,五级
hsk5_747,逻辑,逻辑,luójí,5,5,名,2747,五级
hsk5_748,骂,骂,mà,5,5,动,2748,五级
hsk5_749,买卖,买卖,mǎimai,5,5,名,2749,五级
hsk5_750,满足,满足,mǎnzú,5,5,动,2750,五级
hsk5_751,忙碌,忙碌,mánglù,5,5,形,2751,五级
hsk5_752,毛笔,毛笔,máobǐ,5,5,名,2752,五级
hsk5_753,毛病,毛病,máobìng,5,5,名,2753,五级
hsk5_754,矛盾,矛盾,máodùn,5,5,名、动、形,2754,五级
hsk5_755,没法儿,没法儿,méifǎr,5,5,动,2755,五级
hsk5_756,玫瑰,玫瑰,méigui,5,5,名,2756,五级
hsk5_757,媒体,媒体,méitǐ,5,5,名,2757,五级
hsk5_758,美术,美术,měishù,5,5,名,2758,五级
hsk5_759,美味,美味,měiwèi,5,5,名,2759,五级
hsk5_760,魅力,魅力,mèilì,5,5,名,2760,五级
hsk5_761,门诊,门诊,ménzhěn,5,5,动,2761,五级
hsk5_762,迷,迷,mí,5,5,动,2762,五级
hsk5_763,迷路,迷路,mílù,5,5,动,2763,五级
hsk5_764,秘密,秘密,mìmì,5,5,形、名,2764,五级
hsk5_765,密切,密切,mìqiè,5,5,形、动,2765,五级
hsk5_766,秘书,秘书,mìshū,5,5,名,2766,五级
hsk5_767,面,面2,miàn,5,5,名,2767,五级
hsk5_768,面积,面积,miànjī,5,5,名,2768,五级
hsk5_769,面临,面临,miànlín,5,5,动,2769,五级
hsk5_770,面向,面向,miànxiàng,5,5,动,2770,五级
hsk5_771,描述,描述,miáoshù,5,5,动,2771,五级
hsk5_772,敏感,敏感,mǐngǎn,5,5,形,2772,五级
hsk5_773,名称,名称,míngchēng,5,5,名,2773,五级
hsk5_774,名牌,名牌,míngpái,5,5,名,2774,五级
hsk5_775,名片,名片,míngpiàn,5,5,名,2775,五级
hsk5_776,明确,明确,míngquè,5,5,形、动,2776,五级
hsk5_777,明显,明显,míngxiǎn,5,5,形,2777,五级
hsk5_778,明星,明星,míngxīng,5,5,名,2778,五级
hsk5_779,命,命1,mìng,5,5,名,2779,五级
hsk5_780,命运,命运,mìngyùn,5,5,名,2780,五级
hsk5_781,摸,摸,mō,5,5,动,2781,五级
hsk5_782,模糊,模糊,móhu,5,5,形、动,2782,五级
hsk5_783,模式,模式,móshì,5,5,名,2783,五级
hsk5_784,陌生,陌生,mòshēng,5,5,形,2784,五级
hsk5_785,某,某,mǒu,5,5,代,2785,五级
hsk5_786,目光,目光,mùguāng,5,5,名,2786,五级
hsk5_787,木头,木头,mùtou,5,5,名,2787,五级
hsk5_788,哪怕,哪怕,nǎpà,5,5,连,2788,五级
hsk5_789,难得,难得,nándé,5,5,形,2789,五级
hsk5_790,难度,难度,nándù,5,5,名,2790,五级
hsk5_791,难以,难以,nányǐ,5,5,动,2791,五级
hsk5_792,男子,男子,nánzǐ,5,5,名,2792,五级
hsk5_793,闹,闹,nào,5,5,形、动,2793,五级
hsk5_794,闹钟,闹钟,nàozhōng,5,5,名,2794,五级
hsk5_795,内部,内部,nèibù,5,5,名,2795,五级
hsk5_796,能干,能干,nénggàn,5,5,形,2796,五级
hsk5_797,年初,年初,niánchū,5,5,名,2797,五级
hsk5_798,年代,年代,niándài,5,5,名,2798,五级
hsk5_799,年纪,年纪,niánjì,5,5,名,2799,五级
hsk5_800,年夜饭,年夜饭,niányèfàn,5,5,名,2800,五级
hsk5_801,念,念,niàn,5,5,动,2801,五级
hsk5_802,牛仔裤,牛仔裤,niúzǎikù,5,5,名,2802,五级
hsk5_803,浓,浓,nóng,5,5,形,2803,五级
hsk5_804,农民,农民,nóngmín,5,5,名,2804,五级
hsk5_805,农业,农业,nóngyè,5,5,名,2805,五级
hsk5_806,女子,女子,nǚzǐ,5,5,名,2806,五级
hsk5_807,哦,哦,ò,5,5,叹,2807,五级
hsk5_808,欧洲,欧洲,Ōuzhōu,5,5,名,2808,五级
hsk5_809,偶然,偶然,ǒurán,5,5,形,2809,五级
hsk5_810,拍摄,拍摄,pāishè,5,5,动,2810,五级
hsk5_811,排列,排列,páiliè,5,5,动,2811,五级
hsk5_812,派,派,pài,5,"5,7",动、（名、量）,2812,五级（七-九级）
hsk5_813,派出所,派出所,pàichūsuǒ,5,5,名,2813,五级
hsk5_814,跑道,跑道,pǎodào,5,5,名,2814,五级
hsk5_815,赔,赔,péi,5,5,动,2815,五级
hsk5_816,陪伴,陪伴,péibàn,5,5,动,2816,五级
hsk5_817,培训,培训,péixùn,5,5,动,2817,五级
hsk5_818,培养,培养,péiyǎng,5,5,动,2818,五级
hsk5_819,配,配,pèi,5,5,动、形,2819,五级
hsk5_820,配合,配合,pèihé,5,5,动,2820,五级
hsk5_821,配送,配送,pèisòng,5,5,动,2821,五级
hsk5_822,盆,盆,pén,5,5,名,2822,五级
hsk5_823,碰,碰,pèng,5,5,动,2823,五级
hsk5_824,碰见,碰见,pèngjiàn,5,5,动,2824,五级
hsk5_825,批,批1,pī,5,5,量,2825,五级
hsk5_826,批,批2,pī,5,5,动,2826,五级
hsk5_827,批准,批准,pīzhǔn,5,5,动,2827,五级
hsk5_828,匹,匹,pǐ,5,5,量,2828,五级
hsk5_829,骗,骗,piàn,5,5,动,2829,五级
hsk5_830,拼,拼,pīn,5,5,动,2830,五级
hsk5_831,拼音,拼音,pīnyīn,5,5,动,2831,五级
hsk5_832,品,品,pǐn,5,"5,7",后缀、（动）,2832,五级（七-九级）
hsk5_833,品牌,品牌,pǐnpái,5,5,名,2833,五级
hsk5_834,品质,品质,pǐnzhì,5,5,名,2834,五级
hsk5_835,品种,品种,pǐnzhǒng,5,5,名,2835,五级
hsk5_836,聘请,聘请,pìnqǐng,5,5,动,2836,五级
hsk5_837,平,平,píng,5,"5,7",形、（动）,2837,五级（七-九级）
hsk5_838,评,评,píng,5,5,动,2838,五级
hsk5_839,凭,凭,píng,5,5,动、介,2839,五级
hsk5_840,平安,平安,píng’ān,5,5,形,2840,五级
hsk5_841,平衡,平衡,pínghéng,5,5,形、动,2841,五级
hsk5_842,评价,评价,píngjià,5,5,动、名,2842,五级
hsk5_843,凭借,凭借,píngjiè,5,5,动,2843,五级
hsk5_844,平静,平静,píngjìng,5,5,形,2844,五级
hsk5_845,平均,平均,píngjūn,5,5,动、形,2845,五级
hsk5_846,屏幕,屏幕,píngmù,5,5,名,2846,五级
hsk5_847,平台,平台,píngtái,5,5,名,2847,五级
hsk5_848,破坏,破坏,pòhuài,5,5,动,2848,五级
hsk5_849,普及,普及,pǔjí,5,5,动,2849,五级
hsk5_850,期待,期待,qīdài,5,5,动,2850,五级
hsk5_851,期间,期间,qījiān,5,5,名,2851,五级
hsk5_852,齐,齐,qí,5,"5,6",形、（动、副）,2852,五级（六级）
hsk5_853,其,其,qí,5,5,代,2853,五级
hsk5_854,奇迹,奇迹,qíjì,5,5,名,2854,五级
hsk5_855,其余,其余,qíyú,5,5,代,2855,五级
hsk5_856,企业,企业,qǐyè,5,5,名,2856,五级
hsk5_857,气球,气球,qìqiú,5,5,名,2857,五级
hsk5_858,汽油,汽油,qìyóu,5,5,名,2858,五级
hsk5_859,签,签1,qiān,5,5,动,2859,五级
hsk5_860,签订,签订,qiāndìng,5,5,动,2860,五级
hsk5_861,签名,签名,qiānmíng,5,5,动、名,2861,五级
hsk5_862,签字,签字,qiānzì,5,5,动、名,2862,五级
hsk5_863,前进,前进,qiánjìn,5,5,动,2863,五级
hsk5_864,前来,前来,qiánlái,5,5,动,2864,五级
hsk5_865,前途,前途,qiántú,5,5,名,2865,五级
hsk5_866,前往,前往,qiánwǎng,5,5,动,2866,五级
hsk5_867,浅,浅,qiǎn,5,5,形,2867,五级
hsk5_868,欠,欠,qiàn,5,5,动,2868,五级
hsk5_869,墙,墙,qiáng,5,5,名,2869,五级
hsk5_870,强大,强大,qiángdà,5,5,形,2870,五级
hsk5_871,强调,强调,qiángdiào,5,5,动,2871,五级
