id,word,sourceWord,pinyin,introducedLevel,hskLevels,partOfSpeechSource,sourceSort,sourceLevelName
hsk4_359,奖,奖,jiǎng,4,"1,2,3,4",名、（动）,1359,四级（五级）
hsk4_360,奖金,奖金,jiǎngjīn,4,"1,2,3,4",名,1360,四级
hsk4_361,奖学金,奖学金,jiǎngxuéjīn,4,"1,2,3,4",名,1361,四级
hsk4_362,降,降,jiàng,4,"1,2,3,4",动,1362,四级
hsk4_363,降低,降低,jiàngdī,4,"1,2,3,4",动,1363,四级
hsk4_364,降价,降价,jiàngjià,4,"1,2,3,4",动,1364,四级
hsk4_365,降落,降落,jiàngluò,4,"1,2,3,4",动,1365,四级
hsk4_366,降温,降温,jiàngwēn,4,"1,2,3,4",动,1366,四级
hsk4_367,交,交,jiāo,4,"1,2,3,4",动、（名）,1367,四级（七-九级）
hsk4_368,骄傲,骄傲,jiāo’ào,4,"1,2,3,4",形、名,1368,四级
hsk4_369,交警,交警,jiāojǐng,4,"1,2,3,4",名,1369,四级
hsk4_370,交流,交流,jiāoliú,4,"1,2,3,4",动,1370,四级
hsk4_371,郊区,郊区,jiāoqū,4,"1,2,3,4",名,1371,四级
hsk4_372,交通,交通,jiāotōng,4,"1,2,3,4",名,1372,四级
hsk4_373,教练,教练,jiàoliàn,4,"1,2,3,4",名,1373,四级
hsk4_374,教师,教师,jiàoshī,4,"1,2,3,4",名,1374,四级
hsk4_375,教授,教授,jiàoshòu,4,"1,2,3,4",名,1375,四级
hsk4_376,教学,教学,jiàoxué,4,"1,2,3,4",名,1376,四级
hsk4_377,教育,教育,jiàoyù,4,"1,2,3,4",名、动,1377,四级
hsk4_378,叫作,叫作,jiàozuò,4,"1,2,3,4",动,1378,四级
hsk4_379,街道,街道,jiēdào,4,"1,2,3,4",名,1379,四级
hsk4_380,接受,接受,jiēshòu,4,"1,2,3,4",动,1380,四级
hsk4_381,接着,接着,jiēzhe,4,"1,2,3,4",动、副,1381,四级
hsk4_382,结果,结果,jiéguǒ,4,"1,2,3,4",名、连,1382,四级
hsk4_383,节假日,节假日,jiéjiàrì,4,"1,2,3,4",名,1383,四级
hsk4_384,节约,节约,jiéyuē,4,"1,2,3,4",动,1384,四级
hsk4_385,结账,结账,jiézhàng,4,"1,2,3,4",动,1385,四级
hsk4_386,解释,解释,jiěshì,4,"1,2,3,4",动,1386,四级
hsk4_387,今后,今后,jīnhòu,4,"1,2,3,4",名,1387,四级
hsk4_388,仅,仅,jǐn,4,"1,2,3,4",副,1388,四级
hsk4_389,尽管,尽管,jǐnguǎn,4,"1,2,3,4",副、连,1389,四级
hsk4_390,仅仅,仅仅,jǐnjǐn,4,"1,2,3,4",副,1390,四级
hsk4_391,紧张,紧张,jǐnzhāng,4,"1,2,3,4",形,1391,四级
hsk4_392,进入,进入,jìnrù,4,"1,2,3,4",动,1392,四级
hsk4_393,进行,进行,jìnxíng,4,"1,2,3,4",动,1393,四级
hsk4_394,禁止,禁止,jìnzhǐ,4,"1,2,3,4",动,1394,四级
hsk4_395,精彩,精彩,jīngcǎi,4,"1,2,3,4",形,1395,四级
hsk4_396,经济,经济,jīngjì,4,"1,2,3,4",名、（形）,1396,四级（五级）
hsk4_397,京剧,京剧,jīngjù,4,"1,2,3,4",名,1397,四级
hsk4_398,经历,经历,jīnglì,4,"1,2,3,4",动、名,1398,四级
hsk4_399,经验,经验,jīngyàn,4,"1,2,3,4",名,1399,四级
hsk4_400,警察,警察,jǐngchá,4,"1,2,3,4",名,1400,四级
hsk4_401,景点,景点,jǐngdiǎn,4,"1,2,3,4",名,1401,四级
hsk4_402,景区,景区,jǐngqū,4,"1,2,3,4",名,1402,四级
hsk4_403,景色,景色,jǐngsè,4,"1,2,3,4",名,1403,四级
hsk4_404,竟然,竟然,jìngrán,4,"1,2,3,4",副,1404,四级
hsk4_405,竞争,竞争,jìngzhēng,4,"1,2,3,4",动,1405,四级
hsk4_406,镜子,镜子,jìngzi,4,"1,2,3,4",名,1406,四级
hsk4_407,究竟,究竟,jiūjìng,4,"1,2,3,4",副、（名）,1407,四级（五级）
hsk4_408,就是,就是,jiùshì,4,"1,2,3,4",助、副、连,1408,四级
hsk4_409,举,举,jǔ,4,"1,2,3,4",动,1409,四级
hsk4_410,举办,举办,jǔbàn,4,"1,2,3,4",动,1410,四级
hsk4_411,举例,举例,jǔlì,4,"1,2,3,4",动,1411,四级
hsk4_412,举行,举行,jǔxíng,4,"1,2,3,4",动,1412,四级
hsk4_413,聚,聚,jù,4,"1,2,3,4",动,1413,四级
hsk4_414,聚餐,聚餐,jùcān,4,"1,2,3,4",动,1414,四级
hsk4_415,聚会,聚会,jùhuì,4,"1,2,3,4",动、名,1415,四级
hsk4_416,拒绝,拒绝,jùjué,4,"1,2,3,4",动,1416,四级
hsk4_417,距离,距离,jùlí,4,"1,2,3,4",动、名,1417,四级
hsk4_418,剧院,剧院,jùyuàn,4,"1,2,3,4",名,1418,四级
hsk4_419,开玩笑,开玩笑,kāi wánxiào,4,"1,2,3,4",,1419,四级
hsk4_420,看法,看法,kànfǎ,4,"1,2,3,4",名,1420,四级
hsk4_421,烤,烤,kǎo,4,"1,2,3,4",动,1421,四级
hsk4_422,考虑,考虑,kǎolǜ,4,"1,2,3,4",动,1422,四级
hsk4_423,考生,考生,kǎoshēng,4,"1,2,3,4",名,1423,四级
hsk4_424,棵,棵,kē,4,"1,2,3,4",量,1424,四级
hsk4_425,科技,科技,kējì,4,"1,2,3,4",名,1425,四级
hsk4_426,科学,科学,kēxué,4,"1,2,3,4",名、形,1426,四级
hsk4_427,咳,咳,ké,4,"1,2,3,4",动,1427,四级
hsk4_428,咳嗽,咳嗽,késou,4,"1,2,3,4",动,1428,四级
hsk4_429,可惜,可惜,kěxī,4,"1,2,3,4",形,1429,四级
hsk4_430,克,克,kè,4,"1,2,3,4",量,1430,四级
hsk4_431,课程,课程,kèchéng,4,"1,2,3,4",名,1431,四级
hsk4_432,客气,客气,kèqi,4,"1,2,3,4",形、动,1432,四级
hsk4_433,课堂,课堂,kètáng,4,"1,2,3,4",名,1433,四级
hsk4_434,客厅,客厅,kètīng,4,"1,2,3,4",名,1434,四级
hsk4_435,肯定,肯定,kěndìng,4,"1,2,3,4",动、形、副,1435,四级
hsk4_436,空,空,kōng,4,"1,2,3,4",形、（副）,1436,四级（五级）
hsk4_437,空气,空气,kōngqì,4,"1,2,3,4",名,1437,四级
hsk4_438,恐怕,恐怕,kǒngpà,4,"1,2,3,4",动、副,1438,四级
hsk4_439,空,空,kòng,4,"1,2,3,4",动、形、名,1439,四级
hsk4_440,口语,口语,kǒuyǔ,4,"1,2,3,4",名,1440,四级
hsk4_441,苦,苦,kǔ,4,"1,2,3,4",形,1441,四级
hsk4_442,快餐,快餐,kuàicān,4,"1,2,3,4",名,1442,四级
hsk4_443,快递,快递,kuàidì,4,"1,2,3,4",名,1443,四级
hsk4_444,快速,快速,kuàisù,4,"1,2,3,4",形,1444,四级
hsk4_445,困,困,kùn,4,"1,2,3,4",形、（动）,1445,四级（五级）
hsk4_446,困难,困难,kùnnan,4,"1,2,3,4",形、名,1446,四级
hsk4_447,拉,拉,lā,4,"1,2,3,4",动,1447,四级
hsk4_448,垃圾,垃圾,lājī,4,"1,2,3,4",名,1448,四级
hsk4_449,辣,辣,là,4,"1,2,3,4",形,1449,四级
hsk4_450,来不及,来不及,láibují,4,"1,2,3,4",动,1450,四级
hsk4_451,来得及,来得及,láidejí,4,"1,2,3,4",动,1451,四级
hsk4_452,懒,懒,lǎn,4,"1,2,3,4",形,1452,四级
hsk4_453,浪费,浪费,làngfèi,4,"1,2,3,4",动,1453,四级
hsk4_454,浪漫,浪漫,làngmàn,4,"1,2,3,4",形,1454,四级
hsk4_455,老虎,老虎,lǎohǔ,4,"1,2,3,4",名,1455,四级
hsk4_456,老家,老家,lǎojiā,4,"1,2,3,4",名,1456,四级
hsk4_457,老年,老年,lǎonián,4,"1,2,3,4",名,1457,四级
hsk4_458,老是,老是,lǎoshì,4,"1,2,3,4",副,1458,四级
hsk4_459,冷静,冷静,lěngjìng,4,"1,2,3,4",形,1459,四级
hsk4_460,理发,理发,lǐfà,4,"1,2,3,4",动,1460,四级
hsk4_461,理解,理解,lǐjiě,4,"1,2,3,4",动,1461,四级
hsk4_462,礼貌,礼貌,lǐmào,4,"1,2,3,4",名、形,1462,四级
hsk4_463,理想,理想,lǐxiǎng,4,"1,2,3,4",名、形,1463,四级
hsk4_464,厉害,厉害,lìhai,4,"1,2,3,4",形,1464,四级
hsk4_465,力气,力气,lìqi,4,"1,2,3,4",名,1465,四级
hsk4_466,例如,例如,lìrú,4,"1,2,3,4",动,1466,四级
hsk4_467,例子,例子,lìzi,4,"1,2,3,4",名,1467,四级
hsk4_468,俩,俩,liǎ,4,"1,2,3,4",数量,1468,四级
hsk4_469,连,连,lián,4,"1,2,3,4",介、（动、副）,1469,四级（五级）
hsk4_470,联系,联系,liánxì,4,"1,2,3,4",动,1470,四级
hsk4_471,凉,凉,liáng,4,"1,2,3,4",形,1471,四级
hsk4_472,量,量,liáng,4,"1,2,3,4",动,1472,四级
hsk4_473,两,两2,liǎng,4,"1,2,3,4",量,1473,四级
hsk4_474,亮,亮,liàng,4,"1,2,3,4",形、动,1474,四级
hsk4_475,列,列,liè,4,"1,2,3,4",动、量,1475,四级
hsk4_476,零下,零下,líng xià,4,"1,2,3,4",,1476,四级
hsk4_477,零花钱,零花钱,línghuāqián,4,"1,2,3,4",名,1477,四级
hsk4_478,零钱,零钱,língqián,4,"1,2,3,4",名,1478,四级
hsk4_479,零食,零食,língshí,4,"1,2,3,4",名,1479,四级
hsk4_480,另,另,lìng,4,"1,2,3,4",代、（副）,1480,四级（六级）
hsk4_481,另外,另外,lìngwài,4,"1,2,3,4",代、副、连,1481,四级
hsk4_482,留,留,liú,4,"1,2,3,4",动,1482,四级
hsk4_483,流,流,liú,4,"1,2,3,4",动,1483,四级
hsk4_484,流利,流利,liúlì,4,"1,2,3,4",形,1484,四级
hsk4_485,留下,留下,liúxia,4,"1,2,3,4",动,1485,四级
hsk4_486,流行,流行,liúxíng,4,"1,2,3,4",动,1486,四级
hsk4_487,路过,路过,lùguò,4,"1,2,3,4",动,1487,四级
hsk4_488,旅馆,旅馆,lǚguǎn,4,"1,2,3,4",名,1488,四级
hsk4_489,旅客,旅客,lǚkè,4,"1,2,3,4",名,1489,四级
hsk4_490,旅行,旅行,lǚxíng,4,"1,2,3,4",动,1490,四级
hsk4_491,律师,律师,lǜshī,4,"1,2,3,4",名,1491,四级
hsk4_492,乱,乱,luàn,4,"1,2,3,4",形、副,1492,四级
hsk4_493,落,落,luò,4,"1,2,3,4",动,1493,四级
hsk4_494,麻烦,麻烦,máfan,4,"1,2,3,4",形、动、名,1494,四级
hsk4_495,馒头,馒头,mántou,4,"1,2,3,4",名,1495,四级
hsk4_496,满,满,mǎn,4,"1,2,3,4",形、动,1496,四级
hsk4_497,毛巾,毛巾,máojīn,4,"1,2,3,4",名,1497,四级
hsk4_498,毛衣,毛衣,máoyī,4,"1,2,3,4",名,1498,四级
hsk4_499,帽子,帽子,màozi,4,"1,2,3,4",名,1499,四级
hsk4_500,美,美,měi,4,"1,2,3,4",形,1500,四级
hsk4_501,美好,美好,měihǎo,4,"1,2,3,4",形,1501,四级
hsk4_502,美景,美景,měijǐng,4,"1,2,3,4",名,1502,四级
hsk4_503,美丽,美丽,měilì,4,"1,2,3,4",形,1503,四级
hsk4_504,美食,美食,měishí,4,"1,2,3,4",名,1504,四级
hsk4_505,梦,梦,mèng,4,"1,2,3,4",名、动,1505,四级
hsk4_506,梦想,梦想,mèngxiǎng,4,"1,2,3,4",动、名,1506,四级
hsk4_507,密码,密码,mìmǎ,4,"1,2,3,4",名,1507,四级
hsk4_508,免费,免费,miǎnfèi,4,"1,2,3,4",动,1508,四级
hsk4_509,面对,面对,miànduì,4,"1,2,3,4",动,1509,四级
hsk4_510,面试,面试,miànshì,4,"1,2,3,4",动,1510,四级
hsk4_511,秒,秒,miǎo,4,"1,2,3,4",量,1511,四级
hsk4_512,民族,民族,mínzú,4,"1,2,3,4",名,1512,四级
hsk4_513,末,末,mò,4,"1,2,3,4",名,1513,四级
hsk4_514,母女,母女,mǔnǚ,4,"1,2,3,4",名,1514,四级
hsk4_515,母亲,母亲,mǔqīn,4,"1,2,3,4",名,1515,四级
hsk4_516,母子,母子,mǔzǐ,4,"1,2,3,4",名,1516,四级
hsk4_517,目标,目标,mùbiāo,4,"1,2,3,4",名,1517,四级
hsk4_518,目的,目的,mùdì,4,"1,2,3,4",名,1518,四级
hsk4_519,目的地,目的地,mùdìdì,4,"1,2,3,4",名,1519,四级
hsk4_520,目前,目前,mùqián,4,"1,2,3,4",名,1520,四级
hsk4_521,耐心,耐心,nàixīn,4,"1,2,3,4",形、名,1521,四级
hsk4_522,南部,南部,nánbù,4,"1,2,3,4",名,1522,四级
hsk4_523,难道,难道,nándào,4,"1,2,3,4",副,1523,四级
hsk4_524,男士,男士,nánshì,4,"1,2,3,4",名,1524,四级
hsk4_525,难受,难受,nánshòu,4,"1,2,3,4",形,1525,四级
hsk4_526,难忘,难忘,nánwàng,4,"1,2,3,4",动,1526,四级
hsk4_527,男性,男性,nánxìng,4,"1,2,3,4",名,1527,四级
hsk4_528,内,内,nèi,4,"1,2,3,4",名,1528,四级
hsk4_529,内容,内容,nèiróng,4,"1,2,3,4",名,1529,四级
hsk4_530,内心,内心,nèixīn,4,"1,2,3,4",名,1530,四级
hsk4_531,能否,能否,néng fǒu,4,"1,2,3,4",,1531,四级
hsk4_532,能够,能够,nénggòu,4,"1,2,3,4",动,1532,四级
hsk4_533,能力,能力,nénglì,4,"1,2,3,4",名,1533,四级
hsk4_534,嗯,嗯,ǹg,4,"1,2,3,4",叹,1534,四级
hsk4_535,年底,年底,niándǐ,4,"1,2,3,4",名,1535,四级
hsk4_536,年龄,年龄,niánlíng,4,"1,2,3,4",名,1536,四级
hsk4_537,农村,农村,nóngcūn,4,"1,2,3,4",名,1537,四级
hsk4_538,弄,弄,nòng,4,"1,2,3,4",动,1538,四级
hsk4_539,女性,女性,nǚxìng,4,"1,2,3,4",名,1539,四级
hsk4_540,暖和,暖和,nuǎnhuo,4,"1,2,3,4",形、动,1540,四级
hsk4_541,偶尔,偶尔,ǒu’ěr,4,"1,2,3,4",副、形,1541,四级
hsk4_542,拍,拍,pāi,4,"1,2,3,4",动、名,1542,四级
hsk4_543,排,排,pái,4,"1,2,3,4",动、名、量,1543,四级
hsk4_544,牌,牌,pái,4,"1,2,3,4",名,1544,四级
hsk4_545,排队,排队,páiduì,4,"1,2,3,4",动,1545,四级
hsk4_546,排球,排球,páiqiú,4,"1,2,3,4",名,1546,四级
hsk4_547,牌子,牌子,páizi,4,"1,2,3,4",名,1547,四级
hsk4_548,判断,判断,pànduàn,4,"1,2,3,4",动,1548,四级
hsk4_549,陪,陪,péi,4,"1,2,3,4",动,1549,四级
hsk4_550,批评,批评,pīpíng,4,"1,2,3,4",动,1550,四级
hsk4_551,皮肤,皮肤,pífū,4,"1,2,3,4",名,1551,四级
hsk4_552,脾气,脾气,píqi,4,"1,2,3,4",名,1552,四级
hsk4_553,皮鞋,皮鞋,píxié,4,"1,2,3,4",名,1553,四级
hsk4_554,篇,篇,piān,4,"1,2,3,4",名、量,1554,四级
hsk4_555,片,片,piàn,4,"1,2,3,4",名、量,1555,四级
hsk4_556,乒乓球,乒乓球,pīngpāngqiú,4,"1,2,3,4",名,1556,四级
hsk4_557,平常,平常,píngcháng,4,"1,2,3,4",形、名,1557,四级
hsk4_558,破,破,pò,4,"1,2,3,4",动、形,1558,四级
hsk4_559,葡萄,葡萄,pútao,4,"1,2,3,4",名,1559,四级
hsk4_560,葡萄酒,葡萄酒,pútaojiǔ,4,"1,2,3,4",名,1560,四级
hsk4_561,普遍,普遍,pǔbiàn,4,"1,2,3,4",形,1561,四级
hsk4_562,普通,普通,pǔtōng,4,"1,2,3,4",形,1562,四级
hsk4_563,普通话,普通话,pǔtōnghuà,4,"1,2,3,4",名,1563,四级
hsk4_564,期,期,qī,4,"1,2,3,4",量,1564,四级
hsk4_565,期末,期末,qīmò,4,"1,2,3,4",名,1565,四级
hsk4_566,期中,期中,qīzhōng,4,"1,2,3,4",名,1566,四级
hsk4_567,其次,其次,qícì,4,"1,2,3,4",代,1567,四级
hsk4_568,其中,其中,qízhōng,4,"1,2,3,4",名,1568,四级
hsk4_569,起到,起到,qǐdào,4,"1,2,3,4",动,1569,四级
hsk4_570,气,气,qì,4,"1,2,3,4",名、动,1570,四级
hsk4_571,气候,气候,qìhòu,4,"1,2,3,4",名,1571,四级
hsk4_572,汽水,汽水,qìshuǐ,4,"1,2,3,4",名,1572,四级
hsk4_573,气温,气温,qìwēn,4,"1,2,3,4",名,1573,四级
hsk4_574,千克,千克,qiānkè,4,"1,2,3,4",量,1574,四级
hsk4_575,千万,千万,qiānwàn,4,"1,2,3,4",副,1575,四级
hsk4_576,签证,签证,qiānzhèng,4,"1,2,3,4",动、名,1576,四级
hsk4_577,前方,前方,qiánfāng,4,"1,2,3,4",名,1577,四级
hsk4_578,前后,前后,qiánhòu,4,"1,2,3,4",名,1578,四级
hsk4_579,强,强,qiáng,4,"1,2,3,4",形,1579,四级
hsk4_580,敲,敲,qiāo,4,"1,2,3,4",动,1580,四级
hsk4_581,桥,桥,qiáo,4,"1,2,3,4",名,1581,四级
hsk4_582,巧,巧,qiǎo,4,"1,2,3,4",形,1582,四级
hsk4_583,巧克力,巧克力,qiǎokèlì,4,"1,2,3,4",名,1583,四级
hsk4_584,亲戚,亲戚,qīnqi,4,"1,2,3,4",名,1584,四级
hsk4_585,琴,琴,qín,4,"1,2,3,4",名,1585,四级
hsk4_586,轻,轻,qīng,4,"1,2,3,4",形,1586,四级
hsk4_587,青年,青年,qīngnián,4,"1,2,3,4",名,1587,四级
hsk4_588,轻松,轻松,qīngsōng,4,"1,2,3,4",形,1588,四级
hsk4_589,情况,情况,qíngkuàng,4,"1,2,3,4",名,1589,四级
hsk4_590,庆祝,庆祝,qìngzhù,4,"1,2,3,4",动,1590,四级
hsk4_591,球队,球队,qiúduì,4,"1,2,3,4",名,1591,四级
hsk4_592,球迷,球迷,qiúmí,4,"1,2,3,4",名,1592,四级
hsk4_593,区,区,qū,4,"1,2,3,4",名,1593,四级
hsk4_594,区别,区别,qūbié,4,"1,2,3,4",动、名,1594,四级
hsk4_595,取,取,qǔ,4,"1,2,3,4",动,1595,四级
hsk4_596,取得,取得,qǔdé,4,"1,2,3,4",动,1596,四级
hsk4_597,取消,取消,qǔxiāo,4,"1,2,3,4",动,1597,四级
hsk4_598,全,全,quán,4,"1,2,3,4",形、副,1598,四级
hsk4_599,全部,全部,quánbù,4,"1,2,3,4",名,1599,四级
hsk4_600,全都,全都,quándōu,4,"1,2,3,4",副,1600,四级
hsk4_601,全球,全球,quánqiú,4,"1,2,3,4",名,1601,四级
hsk4_602,全身,全身,quánshēn,4,"1,2,3,4",名,1602,四级
hsk4_603,缺,缺,quē,4,"1,2,3,4",动,1603,四级
hsk4_604,缺点,缺点,quēdiǎn,4,"1,2,3,4",名,1604,四级
hsk4_605,缺少,缺少,quēshǎo,4,"1,2,3,4",动,1605,四级
hsk4_606,却,却,què,4,"1,2,3,4",副,1606,四级
hsk4_607,确实,确实,quèshí,4,"1,2,3,4",副,1607,四级
hsk4_608,然而,然而,rán’ér,4,"1,2,3,4",连,1608,四级
hsk4_609,热闹,热闹,rènao,4,"1,2,3,4",形、动、名,1609,四级
hsk4_610,人生,人生,rénshēng,4,"1,2,3,4",名,1610,四级
hsk4_611,人数,人数,rénshù,4,"1,2,3,4",名,1611,四级
hsk4_612,人员,人员,rényuán,4,"1,2,3,4",名,1612,四级
hsk4_613,任何,任何,rènhé,4,"1,2,3,4",代,1613,四级
hsk4_614,任务,任务,rènwu,4,"1,2,3,4",名,1614,四级
hsk4_615,扔,扔,rēng,4,"1,2,3,4",动,1615,四级
hsk4_616,仍,仍,réng,4,"1,2,3,4",副,1616,四级
hsk4_617,仍然,仍然,réngrán,4,"1,2,3,4",副,1617,四级
hsk4_618,日常,日常,rìcháng,4,"1,2,3,4",形,1618,四级
hsk4_619,日记,日记,rìjì,4,"1,2,3,4",名,1619,四级
hsk4_620,日期,日期,rìqī,4,"1,2,3,4",名,1620,四级
hsk4_621,日子,日子,rìzi,4,"1,2,3,4",名,1621,四级
hsk4_622,入,入,rù,4,"1,2,3,4",动,1622,四级
hsk4_623,入口,入口,rùkǒu,4,"1,2,3,4",名,1623,四级
hsk4_624,入学,入学,rùxué,4,"1,2,3,4",动,1624,四级
hsk4_625,入住,入住,rùzhù,4,"1,2,3,4",动,1625,四级
hsk4_626,散步,散步,sànbù,4,"1,2,3,4",动,1626,四级
hsk4_627,扫码,扫码,sǎomǎ,4,"1,2,3,4",动,1627,四级
hsk4_628,森林,森林,sēnlín,4,"1,2,3,4",名,1628,四级
hsk4_629,商量,商量,shāngliang,4,"1,2,3,4",动,1629,四级
hsk4_630,商品,商品,shāngpǐn,4,"1,2,3,4",名,1630,四级
hsk4_631,伤心,伤心,shāngxīn,4,"1,2,3,4",形,1631,四级
hsk4_632,上门,上门,shàngmén,4,"1,2,3,4",动,1632,四级
hsk4_633,稍,稍,shāo,4,"1,2,3,4",副,1633,四级
hsk4_634,稍微,稍微,shāowēi,4,"1,2,3,4",副,1634,四级
hsk4_635,少见,少见,shǎojiàn,4,"1,2,3,4",形,1635,四级
hsk4_636,少量,少量,shǎoliàng,4,"1,2,3,4",形,1636,四级
hsk4_637,少数,少数,shǎoshù,4,"1,2,3,4",名,1637,四级
hsk4_638,少年,少年,shàonián,4,"1,2,3,4",名,1638,四级
hsk4_639,社会,社会,shèhuì,4,"1,2,3,4",名,1639,四级
hsk4_640,摄氏度,摄氏度,shèshìdù,4,"1,2,3,4",量,1640,四级
hsk4_641,身,身,shēn,4,"1,2,3,4",名、量,1641,四级
hsk4_642,深,深,shēn,4,"1,2,3,4",形、（副）,1642,四级（五级）
hsk4_643,身份证,身份证,shēnfènzhèng,4,"1,2,3,4",名,1643,四级
hsk4_644,申请,申请,shēnqǐng,4,"1,2,3,4",动,1644,四级
hsk4_645,甚至,甚至,shènzhì,4,"1,2,3,4",连,1645,四级
hsk4_646,生,生1,shēng,4,"1,2,3,4",动,1646,四级
hsk4_647,生,生2,shēng,4,"1,2,3,4",形、（副）,1647,四级（七-九级）
hsk4_648,生命,生命,shēngmìng,4,"1,2,3,4",名,1648,四级
hsk4_649,生意,生意,shēngyi,4,"1,2,3,4",名,1649,四级
hsk4_650,省,省1,shěng,4,"1,2,3,4",名,1650,四级
hsk4_651,剩,剩,shèng,4,"1,2,3,4",动,1651,四级
hsk4_652,失败,失败,shībài,4,"1,2,3,4",动、形,1652,四级
hsk4_653,师傅,师傅,shīfu,4,"1,2,3,4",名,1653,四级
hsk4_654,失去,失去,shīqù,4,"1,2,3,4",动,1654,四级
hsk4_655,师生,师生,shīshēng,4,"1,2,3,4",名,1655,四级
hsk4_656,失望,失望,shīwàng,4,"1,2,3,4",动、形,1656,四级
hsk4_657,十分,十分,shífēn,4,"1,2,3,4",副,1657,四级
hsk4_658,实际,实际,shíjì,4,"1,2,3,4",名、形,1658,四级
hsk4_659,时间表,时间表,shíjiānbiǎo,4,"1,2,3,4",名,1659,四级
hsk4_660,实际上,实际上,shíjìshàng,4,"1,2,3,4",副,1660,四级
hsk4_661,食品,食品,shípǐn,4,"1,2,3,4",名,1661,四级
hsk4_662,食堂,食堂,shítáng,4,"1,2,3,4",名,1662,四级
hsk4_663,食物,食物,shíwù,4,"1,2,3,4",名,1663,四级
hsk4_664,实在,实在,shízài,4,"1,2,3,4",形、副,1664,四级
hsk4_665,十字路口,十字路口,shízì lùkǒu,4,"1,2,3,4",,1665,四级
hsk4_666,使,使,shǐ,4,"1,2,3,4",动,1666,四级
hsk4_667,使馆,使馆,shǐguǎn,4,"1,2,3,4",名,1667,四级
hsk4_668,使用,使用,shǐyòng,4,"1,2,3,4",动,1668,四级
hsk4_669,市场,市场,shìchǎng,4,"1,2,3,4",名,1669,四级
hsk4_670,是否,是否,shìfǒu,4,"1,2,3,4",副,1670,四级
hsk4_671,适合,适合,shìhé,4,"1,2,3,4",动,1671,四级
hsk4_672,世纪,世纪,shìjì,4,"1,2,3,4",名,1672,四级
hsk4_673,视频,视频,shìpín,4,"1,2,3,4",名,1673,四级
hsk4_674,市区,市区,shìqū,4,"1,2,3,4",名,1674,四级
hsk4_675,试题,试题,shìtí,4,"1,2,3,4",名,1675,四级
hsk4_676,适应,适应,shìyìng,4,"1,2,3,4",动,1676,四级
hsk4_677,收费,收费,shōufèi,4,"1,2,3,4",动,1677,四级
hsk4_678,收入,收入,shōurù,4,"1,2,3,4",动、名,1678,四级
hsk4_679,收拾,收拾,shōushi,4,"1,2,3,4",动,1679,四级
hsk4_680,收听,收听,shōutīng,4,"1,2,3,4",动,1680,四级
hsk4_681,首,首,shǒu,4,"1,2,3,4",量,1681,四级
hsk4_682,首都,首都,shǒudū,4,"1,2,3,4",名,1682,四级
hsk4_683,首先,首先,shǒuxiān,4,"1,2,3,4",副、代,1683,四级
hsk4_684,受不了,受不了,shòubuliǎo,4,"1,2,3,4",动,1684,四级
hsk4_685,售票员,售票员,shòupiàoyuán,4,"1,2,3,4",名,1685,四级
hsk4_686,受伤,受伤,shòushāng,4,"1,2,3,4",动,1686,四级
hsk4_687,输,输,shū,4,"1,2,3,4",动,1687,四级
hsk4_688,熟,熟,shú/shóu,4,"1,2,3,4",形,1688,四级
hsk4_689,熟悉,熟悉,shúxi,4,"1,2,3,4",动,1689,四级
hsk4_690,暑假,暑假,shǔjià,4,"1,2,3,4",名,1690,四级
hsk4_691,数,数,shù,4,"1,2,3,4",名、数,1691,四级
hsk4_692,数量,数量,shùliàng,4,"1,2,3,4",名,1692,四级
hsk4_693,树林,树林,shùlín,4,"1,2,3,4",名,1693,四级
hsk4_694,数字,数字,shùzì,4,"1,2,3,4",名,1694,四级
hsk4_695,帅,帅,shuài,4,"1,2,3,4",形,1695,四级
hsk4_696,顺便,顺便,shùnbiàn,4,"1,2,3,4",副,1696,四级
hsk4_697,顺利,顺利,shùnlì,4,"1,2,3,4",形,1697,四级
hsk4_698,顺序,顺序,shùnxù,4,"1,2,3,4",名,1698,四级
hsk4_699,说法,说法,shuōfǎ,4,"1,2,3,4",名,1699,四级
hsk4_700,说明,说明,shuōmíng,4,"1,2,3,4",动、名,1700,四级
hsk4_701,说明书,说明书,shuōmíngshū,4,"1,2,3,4",名,1701,四级
hsk4_702,硕士,硕士,shuòshì,4,"1,2,3,4",名,1702,四级
hsk4_703,死,死,sǐ,4,"1,2,3,4",动、形、（副）,1703,四级（五级）
hsk4_704,速度,速度,sùdù,4,"1,2,3,4",名,1704,四级
hsk4_705,塑料,塑料,sùliào,4,"1,2,3,4",名,1705,四级
hsk4_706,酸,酸,suān,4,"1,2,3,4",形,1706,四级
hsk4_707,酸奶,酸奶,suānnǎi,4,"1,2,3,4",名,1707,四级
hsk4_708,算,算,suàn,4,"1,2,3,4",动、副,1708,四级
hsk4_709,随便,随便,suíbiàn,4,"1,2,3,4",动、形、连,1709,四级
hsk4_710,随着,随着,suízhe,4,"1,2,3,4",介,1710,四级
hsk4_711,孙女,孙女,sūnnǚ,4,"1,2,3,4",名,1711,四级
hsk4_712,孙子,孙子,sūnzi,4,"1,2,3,4",名,1712,四级
hsk4_713,所有,所有,suǒyǒu,4,"1,2,3,4",形、（动、名）,1713,四级（五级）
hsk4_714,台,台,tái,4,"1,2,3,4",量、（名）,1714,四级（五级）
hsk4_715,抬,抬,tái,4,"1,2,3,4",动,1715,四级
